340.042	152.554
340.545	146.566
341.048	150.578
341.553	132.589
342.056	136.601
342.559	122.613
343.061	138.624
343.564	146.636
344.069	128.648
344.572	144.659
345.074	142.671
345.577	136.682
346.08	132.694
346.582	144.706
347.085	138.717
347.589	140.729
348.092	138.741
348.594	140.752
349.097	128.764
349.599	142.776
350.101	122.787
350.604	130.799
351.106	128.811
351.608	140.822
352.111	136.834
352.613	134.845
353.117	128.857
353.62	146.869
354.122	126.88
354.624	136.892
355.126	126.904
355.628	124.915
356.13	136.927
356.632	148.939
357.134	136.95
357.636	130.962
358.138	120.974
358.64	134.985
359.142	132.997
359.644	135.008
360.146	125.02
360.647	135.032
361.149	123.043
361.651	123.055
362.153	125.067
362.654	119.078
363.156	129.09
363.658	135.102
364.157	123.113
364.659	127.125
365.16	137.137
365.662	131.148
366.163	123.16
366.665	131.171
367.166	117.183
367.668	111.195
368.169	119.206
368.671	119.218
369.172	125.23
369.671	135.241
370.172	121.253
370.674	131.265
371.175	117.276
371.676	111.288
372.177	137.299
372.678	115.311
373.178	123.323
373.679	125.334
374.18	123.346
374.681	121.358
375.182	111.369
375.681	113.381
376.182	123.393
376.683	123.404
377.184	107.416
377.684	125.428
378.183	123.439
378.684	123.451
379.185	129.462
379.686	123.474
380.186	123.486
380.685	119.497
381.186	111.509
381.686	125.521
382.185	117.532
382.686	123.544
383.186	117.556
383.687	107.567
384.185	125.579
384.686	115.591
385.186	109.602
385.685	115.614
386.185	111.625
386.685	115.637
387.186	105.649
387.684	113.66
388.184	117.672
388.685	111.684
389.183	115.695
389.683	111.707
390.183	111.719
390.681	113.73
391.181	113.742
391.68	117.754
392.18	109.765
392.68	119.777
393.178	107.788
393.678	115.8
394.176	109.812
394.676	107.823
395.175	113.835
395.673	109.847
396.173	107.858
396.671	109.87
397.171	105.882
397.671	101.893
398.168	121.905
398.668	109.917
399.166	99.9282
399.665	101.94
400.163	103.951
400.663	111.963
401.16	107.975
401.66	101.986
402.157	101.998
402.657	114.01
403.154	98.0213
403.654	106.033
404.151	106.045
404.65	112.056
405.148	108.068
405.647	114.08
406.144	116.091
406.644	114.103
407.141	110.114
407.64	104.126
408.137	114.138
408.635	100.149
409.134	106.161
409.631	110.173
410.13	98.1843
410.627	114.196
411.126	116.208
411.623	108.219
412.12	116.231
412.619	108.243
413.116	92.2541
413.613	122.266
414.112	104.277
414.608	106.289
415.107	100.301
415.604	114.312
416.101	96.324
416.6	112.336
417.096	102.347
417.593	106.359
418.092	104.371
418.588	98.3822
419.085	110.394
419.583	114.405
420.08	106.417
420.576	110.429
421.073	108.44
421.571	114.452
422.068	116.464
422.564	94.4753
423.063	104.487
423.559	118.499
424.055	106.51
424.551	116.522
425.05	120.534
425.546	114.545
426.042	128.557
426.538	122.568
427.037	106.58
427.533	118.592
428.029	116.603
428.525	114.615
429.021	120.627
429.519	124.638
430.015	112.65
430.511	124.662
431.007	112.673
431.503	110.685
431.999	118.697
432.496	118.708
432.992	136.72
433.488	126.731
433.984	116.743
434.48	116.755
434.975	118.766
435.473	116.778
435.969	124.79
436.464	126.801
436.96	114.813
437.456	110.825
437.951	118.836
438.447	90.8479
438.942	114.86
439.438	108.871
439.933	102.883
440.428	108.894
440.926	106.906
441.421	106.918
441.917	108.929
442.412	94.941
442.907	94.9527
443.402	116.964
443.898	96.9759
444.393	110.988
444.888	100.999
445.383	103.011
445.878	111.023
446.374	103.034
446.869	99.0458
447.364	101.057
447.859	97.0691
448.354	89.0807
448.849	89.0924
449.344	87.104
449.838	91.1156
450.333	89.1273
450.828	85.1389
451.323	87.1506
451.818	89.1622
452.311	83.1739
452.805	85.1855
453.3	85.1971
453.795	83.2088
454.289	85.2204
454.784	85.2321
455.279	79.2437
455.773	79.2553
456.268	75.267
456.762	79.2786
457.255	79.2903
457.749	69.3019
458.244	65.3136
458.738	77.3252
459.233	73.3368
459.727	77.3485
460.221	75.3601
460.714	71.3718
461.208	81.3834
461.702	79.3951
462.196	75.4067
462.691	77.4183
463.185	77.43
463.677	75.4416
464.171	87.4533
464.665	75.4649
465.159	77.4765
465.651	79.4882
466.145	83.4998
466.639	87.5115
467.133	81.5231
467.627	75.5348
468.119	85.5464
468.613	87.558
469.107	75.5697
469.601	91.5813
470.093	91.593
470.586	97.6046
471.08	95.6162
471.572	91.6279
472.066	91.6395
472.559	93.6512
473.051	93.6628
473.544	91.6745
474.038	109.686
474.532	87.6977
475.023	91.7094
475.517	105.721
476.008	97.7327
476.502	93.7443
476.995	85.756
477.486	97.7676
477.98	99.7792
478.473	99.7909
478.965	99.8025
479.458	107.814
479.951	101.826
480.442	105.837
480.936	119.849
481.427	117.861
481.92	117.872
482.411	109.884
482.904	111.896
483.397	111.907
483.888	119.919
484.381	107.931
484.872	119.942
485.365	125.954
485.856	125.966
486.349	139.977
486.84	121.989
487.333	128
487.826	144.012
488.317	130.024
488.809	126.035
489.3	142.047
489.793	116.059
490.284	154.07
490.774	146.082
491.267	140.094
491.758	150.105
492.25	148.117
492.741	146.128
493.233	166.14
493.724	158.152
494.216	172.163
494.707	160.175
495.199	178.187
495.69	164.198
496.18	180.21
496.672	170.222
497.163	174.233
497.655	188.245
498.145	174.257
498.636	208.268
499.128	190.28
499.618	196.291
500.11	234.303
500.6	232.315
501.09	238.326
501.583	248.338
502.073	256.35
502.563	258.361
503.055	278.373
503.545	292.385
504.035	294.396
504.527	332.408
505.017	326.42
505.506	378.431
505.998	374.443
506.488	392.454
506.978	420.466
507.468	432.478
507.959	478.489
508.449	506.501
508.939	548.513
509.431	604.524
509.92	644.536
510.41	724.548
510.899	798.559
511.391	834.571
511.881	938.583
512.37	1090.59
512.859	1156.61
513.349	1374.62
513.84	1574.63
514.33	1790.64
514.819	2070.65
515.309	2408.66
515.798	2936.68
516.289	3595.89
516.778	4436.68
517.268	5605.91
517.757	7124.9
518.246	9420.03
518.735	12632.6
519.226	16665.7
519.716	21332.5
520.205	24595.1
520.694	24995.9
521.183	22239.1
521.672	17877.1
522.161	13716.9
522.65	10189.9
523.139	7804.36
523.63	6100.6
524.118	4862.44
524.607	3901.34
525.096	3281.4
525.585	2713.16
526.074	2335.83
526.562	2032.89
527.051	1749.3
